05-09 17:17:50.989 127.0.0.1:54321       36666  #r thread INFO: ----- H2O started  -----
05-09 19:19:30.067 127.0.0.1:54321       38436  #8840-114 INFO: Trying to load resource /flow/js/flow.js via classloader org.apache.spark.util.MutableURLClassLoader@20b5a08d
05-09 19:19:30.137 127.0.0.1:54321       38436  #8840-109 INFO: Trying to load resource /flow/img/h2o.png via classloader sun.misc.Launcher$AppClassLoader@60dbf04d
05-09 19:19:30.137 127.0.0.1:54321       38436  #8840-114 INFO: GET /flow/fonts/fontawesome-webfont.woff, parms: {v=4.2.0}
05-09 19:19:30.137 127.0.0.1:54321       38436  #8840-114 INFO: Trying to load resource /flow/fonts/fontawesome-webfont.woff via classloader sun.misc.Launcher$AppClassLoader@60dbf04d
05-09 19:19:30.138 127.0.0.1:54321       38436  #8840-109 INFO: Trying to load resource /flow/img/h2o.png via classloader org.apache.spark.util.MutableURLClassLoader@20b5a08d
05-09 19:19:30.138 127.0.0.1:54321       38436  #8840-114 INFO: Trying to load resource /flow/fonts/fontawesome-webfont.woff via classloader org.apache.spark.util.MutableURLClassLoader@20b5a08d
05-09 19:19:30.495 127.0.0.1:54321       38436  #8840-113 INFO: GET /3/Metadata/endpoints, parms: {}
05-09 19:19:30.835 127.0.0.1:54321       38436  #8840-113 INFO: GET /3/NodePersistentStorage/notebook, parms: {}
05-09 19:19:30.835 127.0.0.1:54321       38436  #8840-114 INFO: GET /3/NodePersistentStorage/categories/environment/names/clips/exists, parms: {}
05-09 19:19:30.835 127.0.0.1:54321       38436  #8840-112 INFO: GET /3/About, parms: {}
05-09 19:19:30.836 127.0.0.1:54321       38436  #8840-109 INFO: GET /flow/help/catalog.json, parms: {}
05-09 19:19:30.836 127.0.0.1:54321       38436  #8840-109 INFO: Trying to load resource /flow/help/catalog.json via classloader sun.misc.Launcher$AppClassLoader@60dbf04d
05-09 19:19:30.836 127.0.0.1:54321       38436  #8840-109 INFO: Trying to load resource /flow/help/catalog.json via classloader org.apache.spark.util.MutableURLClassLoader@20b5a08d
05-09 19:19:30.840 127.0.0.1:54321       38436  #8840-110 INFO: GET /3/ModelBuilders, parms: {}
05-09 19:19:30.840 127.0.0.1:54321       38436  #8840-109 INFO: POST /3/scalaint, parms: {}
05-09 19:19:30.842 127.0.0.1:54321       38436  #8840-111 INFO: Trying to load resource /flow/img/h2o-flow.png via classloader sun.misc.Launcher$AppClassLoader@60dbf04d
05-09 19:19:30.843 127.0.0.1:54321       38436  #8840-111 INFO: Trying to load resource /flow/img/h2o-flow.png via classloader org.apache.spark.util.MutableURLClassLoader@20b5a08d
05-09 19:19:30.879 127.0.0.1:54321       38436  #8840-113 INFO: GET /3/NodePersistentStorage/environment/clips, parms: {}
05-09 19:22:09.600 127.0.0.1:54321       38436  #8840-108 INFO: GET /, parms: {}
05-09 19:22:09.605 127.0.0.1:54321       38436  #8840-108 INFO: GET /, parms: {}
05-09 19:22:09.616 127.0.0.1:54321       38436  #8840-108 INFO: GET /3/InitID, parms: {}
05-09 19:22:10.471 127.0.0.1:54321       38436  #8840-108 INFO: GET /3/Frames/model_hex, parms: {row_count=10}
05-09 19:25:01.067 127.0.0.1:54321       38436  #8840-114 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_9123_47 (:= model_hex (as.factor (cols model_hex [0])) [0] [])), session_id=_sid_9123}
05-09 19:25:01.286 127.0.0.1:54321       38436  #8840-109 INFO: GET /3/Frames/RTMP_sid_9123_47, parms: {row_count=10}
05-09 19:25:01.331 127.0.0.1:54321       38436  #8840-112 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_9123_48 (:= RTMP_sid_9123_47 (as.factor (cols RTMP_sid_9123_47 [1])) [1] [])), session_id=_sid_9123}
05-09 19:25:01.414 127.0.0.1:54321       38436  #8840-108 INFO: GET /3/Frames/RTMP_sid_9123_48, parms: {row_count=10}
05-09 19:25:01.450 127.0.0.1:54321       38436  #8840-109 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_9123_49 (:= RTMP_sid_9123_48 (as.factor (cols RTMP_sid_9123_48 [2])) [2] [])), session_id=_sid_9123}
05-09 19:25:01.568 127.0.0.1:54321       38436  #8840-113 INFO: GET /3/Frames/RTMP_sid_9123_49, parms: {row_count=10}
05-09 19:25:01.603 127.0.0.1:54321       38436  #8840-108 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_9123_50 (:= RTMP_sid_9123_49 (as.factor (cols RTMP_sid_9123_49 [3])) [3] [])), session_id=_sid_9123}
05-09 19:25:01.941 127.0.0.1:54321       38436  #8840-111 INFO: GET /3/Frames/RTMP_sid_9123_50, parms: {row_count=10}
05-09 19:25:07.372 127.0.0.1:54321       38436  #8840-113 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_9123_51 (rows RTMP_sid_9123_50 [68751:6])), session_id=_sid_9123}
05-09 19:25:07.392 127.0.0.1:54321       38436  #8840-110 INFO: GET /3/Frames/RTMP_sid_9123_51, parms: {row_count=10}
05-09 19:25:07.426 127.0.0.1:54321       38436  #8840-108 INFO: GET /3/Frames/RTMP_sid_9123_50/summary, parms: {}
05-09 19:25:07.517 127.0.0.1:54321       38436  #8840-114 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_9123_51), session_id=_sid_9123}
05-09 19:25:07.536 127.0.0.1:54321       38436  #8840-113 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_9123_49), session_id=_sid_9123}
05-09 19:25:07.558 127.0.0.1:54321       38436  #8840-108 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_9123_52 (t (quantile (cols RTMP_sid_9123_50 [4]) [0.25 0.5 0.75] "interpolate" _))), session_id=_sid_9123}
05-09 19:25:07.657 127.0.0.1:54321       38436  #8840-111 INFO: GET /3/Frames/RTMP_sid_9123_52, parms: {row_count=10}
05-09 19:25:07.692 127.0.0.1:54321       38436  #8840-110 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_9123_54 (quantile (tmp= RTMP_sid_9123_53 (cols RTMP_sid_9123_50 [4])) [0.25 0.5 0.75] "interpolate" _)), session_id=_sid_9123}
05-09 19:25:07.701 127.0.0.1:54321       38436  #8840-112 INFO: GET /3/Frames/RTMP_sid_9123_54, parms: {row_count=10}
05-09 19:25:07.729 127.0.0.1:54321       38436  #8840-114 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_9123_55 (t (quantile (cols RTMP_sid_9123_50 [5]) [0.25 0.5 0.75] "interpolate" _))), session_id=_sid_9123}
05-09 19:25:07.738 127.0.0.1:54321       38436  #8840-109 INFO: GET /3/Frames/RTMP_sid_9123_55, parms: {row_count=10}
05-09 19:25:07.770 127.0.0.1:54321       38436  #8840-108 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_9123_57 (quantile (tmp= RTMP_sid_9123_56 (cols RTMP_sid_9123_50 [5])) [0.25 0.5 0.75] "interpolate" _)), session_id=_sid_9123}
05-09 19:25:07.778 127.0.0.1:54321       38436  #8840-111 INFO: GET /3/Frames/RTMP_sid_9123_57, parms: {row_count=10}
05-09 19:25:07.805 127.0.0.1:54321       38436  #8840-113 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_9123_58 (t (quantile (cols RTMP_sid_9123_50 [6]) [0.25 0.5 0.75] "interpolate" _))), session_id=_sid_9123}
05-09 19:25:07.815 127.0.0.1:54321       38436  #8840-110 INFO: GET /3/Frames/RTMP_sid_9123_58, parms: {row_count=10}
05-09 19:25:07.841 127.0.0.1:54321       38436  #8840-108 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_9123_55), session_id=_sid_9123}
05-09 19:25:07.853 127.0.0.1:54321       38436  #8840-114 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_9123_57), session_id=_sid_9123}
05-09 19:25:07.863 127.0.0.1:54321       38436  #8840-113 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_9123_56), session_id=_sid_9123}
05-09 19:25:07.873 127.0.0.1:54321       38436  #8840-112 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_9123_52), session_id=_sid_9123}
05-09 19:25:07.883 127.0.0.1:54321       38436  #8840-111 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_9123_54), session_id=_sid_9123}
05-09 19:25:07.894 127.0.0.1:54321       38436  #8840-109 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_9123_53), session_id=_sid_9123}
05-09 19:25:07.919 127.0.0.1:54321       38436  #8840-108 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_9123_60 (quantile (tmp= RTMP_sid_9123_59 (cols RTMP_sid_9123_50 [6])) [0.25 0.5 0.75] "interpolate" _)), session_id=_sid_9123}
05-09 19:25:07.926 127.0.0.1:54321       38436  #8840-111 INFO: GET /3/Frames/RTMP_sid_9123_60, parms: {row_count=10}
05-09 19:25:07.954 127.0.0.1:54321       38436  #8840-113 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_9123_61 (t (quantile (cols RTMP_sid_9123_50 [7]) [0.25 0.5 0.75] "interpolate" _))), session_id=_sid_9123}
05-09 19:25:07.962 127.0.0.1:54321       38436  #8840-110 INFO: GET /3/Frames/RTMP_sid_9123_61, parms: {row_count=10}
05-09 19:25:07.995 127.0.0.1:54321       38436  #8840-114 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_9123_63 (quantile (tmp= RTMP_sid_9123_62 (cols RTMP_sid_9123_50 [7])) [0.25 0.5 0.75] "interpolate" _)), session_id=_sid_9123}
05-09 19:25:08.003 127.0.0.1:54321       38436  #8840-109 INFO: GET /3/Frames/RTMP_sid_9123_63, parms: {row_count=10}
05-09 19:25:50.604 127.0.0.1:54321       38436  #8840-110 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_9123_64 (rows RTMP_sid_9123_50 (<= (h2o.runif RTMP_sid_9123_50 1234) 0.7))), session_id=_sid_9123}
05-09 19:25:50.767 127.0.0.1:54321       38436  #8840-108 INFO: POST /99/Rapids, parms: {ast=(assign train.hex RTMP_sid_9123_64), session_id=_sid_9123}
05-09 19:25:50.891 127.0.0.1:54321       38436  #8840-114 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_9123_61), session_id=_sid_9123}
05-09 19:25:50.901 127.0.0.1:54321       38436  #8840-113 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_9123_63), session_id=_sid_9123}
05-09 19:25:50.911 127.0.0.1:54321       38436  #8840-112 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_9123_62), session_id=_sid_9123}
05-09 19:25:50.921 127.0.0.1:54321       38436  #8840-111 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_9123_58), session_id=_sid_9123}
05-09 19:25:50.931 127.0.0.1:54321       38436  #8840-109 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_9123_60), session_id=_sid_9123}
05-09 19:25:50.940 127.0.0.1:54321       38436  #8840-110 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_9123_59), session_id=_sid_9123}
05-09 19:25:50.950 127.0.0.1:54321       38436  #8840-108 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_9123_48), session_id=_sid_9123}
05-09 19:25:50.960 127.0.0.1:54321       38436  #8840-114 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_9123_47), session_id=_sid_9123}
05-09 19:25:50.969 127.0.0.1:54321       38436  #8840-113 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_8b86_46), session_id=_sid_9123}
05-09 19:25:50.979 127.0.0.1:54321       38436  #8840-112 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_b6f6_44), session_id=_sid_9123}
05-09 19:25:50.988 127.0.0.1:54321       38436  #8840-111 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_b6f6_42), session_id=_sid_9123}
05-09 19:25:50.998 127.0.0.1:54321       38436  #8840-109 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_b6f6_27), session_id=_sid_9123}
05-09 19:25:51.008 127.0.0.1:54321       38436  #8840-110 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_a037_23), session_id=_sid_9123}
05-09 19:25:51.017 127.0.0.1:54321       38436  #8840-108 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_a446_4), session_id=_sid_9123}
05-09 19:25:51.029 127.0.0.1:54321       38436  #8840-114 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_9123_66 (rows RTMP_sid_9123_50 (& (> (tmp= RTMP_sid_9123_65 (h2o.runif RTMP_sid_9123_50 1234)) 0.7) (<= RTMP_sid_9123_65 0.9)))), session_id=_sid_9123}
05-09 19:25:51.131 127.0.0.1:54321       38436  #8840-113 INFO: POST /99/Rapids, parms: {ast=(assign valid.hex RTMP_sid_9123_66), session_id=_sid_9123}
05-09 19:25:51.260 127.0.0.1:54321       38436  #8840-112 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_9123_64), session_id=_sid_9123}
05-09 19:25:51.272 127.0.0.1:54321       38436  #8840-111 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_9123_67 (rows RTMP_sid_9123_50 (> RTMP_sid_9123_65 0.9))), session_id=_sid_9123}
05-09 19:25:51.301 127.0.0.1:54321       38436  #8840-109 INFO: POST /99/Rapids, parms: {ast=(assign test.hex RTMP_sid_9123_67), session_id=_sid_9123}
05-09 19:25:51.411 127.0.0.1:54321       38436  #8840-110 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_9123_66), session_id=_sid_9123}
05-09 19:25:51.426 127.0.0.1:54321       38436  #8840-108 INFO: GET /3/Frames/train.hex, parms: {row_count=10}
05-09 19:25:51.465 127.0.0.1:54321       38436  #8840-114 INFO: GET /3/Frames/valid.hex, parms: {row_count=10}
05-09 19:25:51.501 127.0.0.1:54321       38436  #8840-113 INFO: GET /3/Frames/test.hex, parms: {row_count=10}
05-09 19:26:04.573 127.0.0.1:54321       38436  #8840-112 INFO: GET /3/ModelBuilders/glm, parms: {}
05-09 19:26:04.619 127.0.0.1:54321       38436  #8840-111 INFO: POST /3/ModelBuilders/glm, parms: {training_frame=train.hex, response_column=gain, ignored_columns=[""]}
05-09 19:26:04.667 127.0.0.1:54321       38436  FJ-1-11   INFO: Building H2O GLM model with these parameters:
05-09 19:26:04.677 127.0.0.1:54321       38436  FJ-1-11   INFO: {"_train":{"name":"train.hex","type":"Key"},"_valid":null,"_nfolds":0,"_keep_cross_validation_predictions":false,"_keep_cross_validation_fold_assignment":false,"_parallelize_cross_validation":true,"_auto_rebalance":true,"_seed":-1,"_fold_assignment":"AUTO","_categorical_encoding":"AUTO","_distribution":"AUTO","_tweedie_power":1.5,"_quantile_alpha":0.5,"_huber_alpha":0.9,"_ignored_columns":[""],"_ignore_const_cols":true,"_weights_column":null,"_offset_column":null,"_fold_column":null,"_is_cv_model":false,"_score_each_iteration":false,"_max_runtime_secs":0.0,"_stopping_rounds":3,"_stopping_metric":"deviance","_stopping_tolerance":1.0E-4,"_response_column":"gain","_balance_classes":false,"_max_after_balance_size":5.0,"_class_sampling_factors":null,"_max_confusion_matrix_size":20,"_checkpoint":null,"_pretrained_autoencoder":null,"_standardize":true,"_family":"gaussian","_link":"family_default","_solver":"AUTO","_tweedie_variance_power":0.0,"_tweedie_link_power":1.0,"_alpha":null,"_lambda":null,"_missing_values_handling":"MeanImputation","_prior":-1.0,"_lambda_search":false,"_nlambdas":-1,"_non_negative":false,"_exactLambdas":false,"_lambda_min_ratio":-1.0,"_use_all_factor_levels":false,"_max_iterations":-1,"_intercept":true,"_beta_epsilon":1.0E-4,"_objective_epsilon":-1.0,"_gradient_epsilon":-1.0,"_obj_reg":-1.0,"_compute_p_values":false,"_remove_collinear_columns":false,"_interactions":null,"_early_stopping":true,"_beta_constraints":null,"_max_active_predictors":-1,"_stdOverride":false}
05-09 19:26:04.678 127.0.0.1:54321       38436  FJ-1-11   INFO: Dropping ignored columns: []
05-09 19:26:04.678 127.0.0.1:54321       38436  FJ-1-11   INFO: train dataset already contains 8 chunks. No need to rebalance.
05-09 19:26:04.768 127.0.0.1:54321       38436  FJ-1-11   INFO: GLM[dest=GLM_model_R_1494382728009_9, iter=0 lmb=.18E-1 obj=456.25 imp=.1E1 bdf=.38E1] Got 67 active columns out of 140 total
05-09 19:26:04.768 127.0.0.1:54321       38436  FJ-1-11   INFO: GLM[dest=GLM_model_R_1494382728009_9, iter=0 lmb=.18E-1 obj=456.25 imp=.1E1 bdf=.38E1] picked solver IRLSM
05-09 19:26:05.203 127.0.0.1:54321       38436  FJ-1-11   WARN: ADMM solver stopped after 10000 iterations. (max_iter=10000)
05-09 19:26:05.205 127.0.0.1:54321       38436  FJ-1-11   WARN: ADMM solver finished with gerr = 1.8046728094474151 >  eps = 1.0E-4
05-09 19:26:05.207 127.0.0.1:54321       38436  FJ-1-11   INFO: GLM[dest=GLM_model_R_1494382728009_9, iter=0 lmb=.18E-1 obj=20.743 imp=.95E0 bdf=.47E2] solution has 17 nonzeros
05-09 19:26:05.211 127.0.0.1:54321       38436  FJ-1-11   INFO: GLM[dest=GLM_model_R_1494382728009_9, iter=0 lmb=.18E-1 obj=20.743 imp=.95E0 bdf=.47E2] Scoring after 544ms
05-09 19:26:05.318 127.0.0.1:54321       38436  FJ-1-11   INFO: GLM[dest=GLM_model_R_1494382728009_9, iter=0 lmb=.18E-1 obj=20.743 imp=.95E0 bdf=.47E2] Training metrics computed in 107ms
05-09 19:26:05.318 127.0.0.1:54321       38436  FJ-1-11   INFO: GLM[dest=GLM_model_R_1494382728009_9, iter=0 lmb=.18E-1 obj=20.743 imp=.95E0 bdf=.47E2] Model Metrics Type: RegressionGLM
05-09 19:26:05.318 127.0.0.1:54321       38436  FJ-1-11   INFO:  Description: N/A
05-09 19:26:05.318 127.0.0.1:54321       38436  FJ-1-11   INFO:  model id: GLM_model_R_1494382728009_9
05-09 19:26:05.318 127.0.0.1:54321       38436  FJ-1-11   INFO:  frame id: train.hex
05-09 19:26:05.318 127.0.0.1:54321       38436  FJ-1-11   INFO:  MSE: 3.8449743
05-09 19:26:05.318 127.0.0.1:54321       38436  FJ-1-11   INFO:  RMSE: 1.9608606
05-09 19:26:05.318 127.0.0.1:54321       38436  FJ-1-11   INFO:  mean residual deviance: 3.8449743
05-09 19:26:05.318 127.0.0.1:54321       38436  FJ-1-11   INFO:  mean absolute error: 1.4283985
05-09 19:26:05.318 127.0.0.1:54321       38436  FJ-1-11   INFO:  root mean squared log error: NaN
05-09 19:26:05.318 127.0.0.1:54321       38436  FJ-1-11   INFO:  null DOF: 48123.0
05-09 19:26:05.318 127.0.0.1:54321       38436  FJ-1-11   INFO:  residual DOF: 48107.0
05-09 19:26:05.318 127.0.0.1:54321       38436  FJ-1-11   INFO:  null deviance: 2.1956724E7
05-09 19:26:05.318 127.0.0.1:54321       38436  FJ-1-11   INFO:  residual deviance: 185035.53
05-09 19:26:05.318 127.0.0.1:54321       38436  FJ-1-11   INFO:  AIC: 201417.81
05-09 19:26:05.765 127.0.0.1:54321       38436  #8840-110 INFO: GET /3/Models/GLM_model_R_1494382728009_9, parms: {}
06-06 18:45:06.642 127.0.0.1:54321       6560   #r thread INFO: ----- H2O started  -----
06-06 18:45:06.649 127.0.0.1:54321       6560   #r thread INFO: Build git branch: rel-turing
06-06 18:45:06.649 127.0.0.1:54321       6560   #r thread INFO: Build git hash: 912599584db78b24b13c8f5f4669dd72aed1b684
06-06 18:45:06.649 127.0.0.1:54321       6560   #r thread INFO: Build git describe: jenkins-rel-turing-7
06-06 18:45:06.649 127.0.0.1:54321       6560   #r thread INFO: Build project version: 3.10.0.7 (latest version: 3.10.4.9)
06-06 18:45:06.649 127.0.0.1:54321       6560   #r thread INFO: Build age: 8 months and 17 days
06-06 18:45:06.649 127.0.0.1:54321       6560   #r thread INFO: Built by: 'jenkins'
06-06 18:45:06.649 127.0.0.1:54321       6560   #r thread INFO: Built on: '2016-09-19 23:29:27'
06-06 18:45:06.649 127.0.0.1:54321       6560   #r thread INFO: 
06-06 18:45:06.649 127.0.0.1:54321       6560   #r thread INFO: *** Your H2O version is too old! Please download the latest version 3.10.4.9 from http://h2o.ai/download/ ***
06-06 18:45:06.649 127.0.0.1:54321       6560   #r thread INFO: 
06-06 18:45:06.649 127.0.0.1:54321       6560   #r thread INFO: Processed H2O arguments: [-name, sparkling-water-navdeepgill_408341714, -ga_opt_out, -log_level, INFO, -baseport, 54321, -ip, 127.0.0.1, -log_dir, /Users/navdeepgill/Desktop/rsparkling/inst/examples/h2ologs]
06-06 18:45:06.649 127.0.0.1:54321       6560   #r thread INFO: Java availableProcessors: 8
06-06 18:45:06.649 127.0.0.1:54321       6560   #r thread INFO: Java heap totalMemory: 487.0 MB
06-06 18:45:06.649 127.0.0.1:54321       6560   #r thread INFO: Java heap maxMemory: 910.5 MB
06-06 18:45:06.649 127.0.0.1:54321       6560   #r thread INFO: Java version: Java 1.8.0_101 (from Oracle Corporation)
06-06 18:45:06.649 127.0.0.1:54321       6560   #r thread INFO: JVM launch parameters: [-Xmx1g]
06-06 18:45:06.649 127.0.0.1:54321       6560   #r thread INFO: OS version: Mac OS X 10.11 (x86_64)
06-06 18:45:06.649 127.0.0.1:54321       6560   #r thread INFO: Machine physical memory: 16.00 GB
06-06 18:45:06.649 127.0.0.1:54321       6560   #r thread INFO: X-h2o-cluster-id: 1496799905808
06-06 18:45:06.650 127.0.0.1:54321       6560   #r thread INFO: User name: 'navdeepgill'
06-06 18:45:06.650 127.0.0.1:54321       6560   #r thread INFO: Opted out of sending usage metrics.
06-06 18:45:06.650 127.0.0.1:54321       6560   #r thread INFO: IPv6 stack selected: false
06-06 18:45:06.650 127.0.0.1:54321       6560   #r thread INFO: Network address/interface is not reachable in 150ms: /fe80:0:0:0:f0fc:baff:fe1e:e497%awdl0/name:awdl0 (awdl0)
06-06 18:45:06.650 127.0.0.1:54321       6560   #r thread INFO: Possible IP Address: en0 (en0), 2603:3024:1821:aa00:eddb:9d34:cc09:1f6f
06-06 18:45:06.650 127.0.0.1:54321       6560   #r thread INFO: Possible IP Address: en0 (en0), 2603:3024:1821:aa00:aebc:32ff:feb4:4307
06-06 18:45:06.650 127.0.0.1:54321       6560   #r thread INFO: Possible IP Address: en0 (en0), fe80:0:0:0:aebc:32ff:feb4:4307%en0
06-06 18:45:06.650 127.0.0.1:54321       6560   #r thread INFO: Possible IP Address: en0 (en0), 172.16.2.67
06-06 18:45:06.650 127.0.0.1:54321       6560   #r thread INFO: Possible IP Address: lo0 (lo0), fe80:0:0:0:0:0:0:1%lo0
06-06 18:45:06.650 127.0.0.1:54321       6560   #r thread INFO: Possible IP Address: lo0 (lo0), 0:0:0:0:0:0:0:1
06-06 18:45:06.650 127.0.0.1:54321       6560   #r thread INFO: Possible IP Address: lo0 (lo0), 127.0.0.1
06-06 18:45:06.650 127.0.0.1:54321       6560   #r thread INFO: Internal communication uses port: 54322
06-06 18:45:06.650 127.0.0.1:54321       6560   #r thread INFO: Listening for HTTP and REST traffic on http://127.0.0.1:54321/
06-06 18:45:06.674 127.0.0.1:54321       6560   #r thread INFO: H2O cloud name: 'sparkling-water-navdeepgill_408341714' on /127.0.0.1:54321, discovery address /229.199.130.104:58823
06-06 18:45:06.674 127.0.0.1:54321       6560   #r thread INFO: If you have trouble connecting, try SSH tunneling from your local machine (e.g., via port 55555):
06-06 18:45:06.674 127.0.0.1:54321       6560   #r thread INFO:   1. Open a terminal and run 'ssh -L 55555:localhost:54321 navdeepgill@127.0.0.1'
06-06 18:45:06.674 127.0.0.1:54321       6560   #r thread INFO:   2. Point your browser to http://localhost:55555
06-06 18:45:06.674 127.0.0.1:54321       6560   #r thread INFO: Log dir: '/Users/navdeepgill/Desktop/rsparkling/inst/examples/h2ologs'
06-06 18:45:06.674 127.0.0.1:54321       6560   #r thread INFO: Cur dir: '/Users/navdeepgill/Desktop/rsparkling/inst/examples'
06-06 18:45:06.682 127.0.0.1:54321       6560   #r thread INFO: HDFS subsystem successfully initialized
06-06 18:45:06.688 127.0.0.1:54321       6560   #r thread INFO: S3 subsystem successfully initialized
06-06 18:45:06.688 127.0.0.1:54321       6560   #r thread INFO: Flow dir: '/Users/navdeepgill/h2oflows'
06-06 18:45:06.698 127.0.0.1:54321       6560   #r thread INFO: Cloud of size 1 formed [/127.0.0.1:54321]
06-06 18:45:06.719 127.0.0.1:54321       6560   #r thread INFO: Registered parsers: [GUESS, ARFF, XLS, SVMLight, AVRO, CSV]
06-06 18:45:06.719 127.0.0.1:54321       6560   #r thread INFO: Registered 0 extensions in: 286mS
06-06 18:45:07.013 127.0.0.1:54321       6560   #r thread INFO: Registered: 129 REST APIs in: 294mS
06-06 18:45:07.013 127.0.0.1:54321       6560   #r thread INFO: 
06-06 18:45:07.013 127.0.0.1:54321       6560   #r thread INFO: Open H2O Flow in your web browser: http://127.0.0.1:54321
06-06 18:45:07.013 127.0.0.1:54321       6560   #r thread INFO: 
06-06 18:45:13.174 127.0.0.1:54321       6560   #roup-2-2 INFO: Registered: 204 schemas in 452ms
06-06 18:45:13.240 127.0.0.1:54321       6560   #2856-172 INFO: GET /, parms: {}
06-06 18:45:13.250 127.0.0.1:54321       6560   #2856-173 INFO: GET /, parms: {}
06-06 18:45:13.320 127.0.0.1:54321       6560   #2856-175 INFO: GET /3/InitID, parms: {}
06-06 18:45:13.322 127.0.0.1:54321       6560   #2856-175 INFO: Locking cloud to new members, because water.api.schemas3.InitIDV3
06-06 18:45:13.338 127.0.0.1:54321       6560   #2856-176 INFO: GET /, parms: {}
06-06 18:45:13.344 127.0.0.1:54321       6560   #2856-177 INFO: GET /, parms: {}
06-06 18:45:13.357 127.0.0.1:54321       6560   #2856-172 INFO: GET /3/InitID, parms: {}
06-06 18:45:13.581 127.0.0.1:54321       6560   #2856-173 INFO: GET /, parms: {}
06-06 18:45:13.585 127.0.0.1:54321       6560   #2856-173 INFO: GET /flow/index.html, parms: {}
06-06 18:45:13.585 127.0.0.1:54321       6560   #2856-173 INFO: Trying to load resource /flow/index.html via classloader sun.misc.Launcher$AppClassLoader@4dcbadb4
06-06 18:45:13.586 127.0.0.1:54321       6560   #2856-173 INFO: Trying to load resource /flow/index.html via classloader org.apache.spark.util.MutableURLClassLoader@629cc28
06-06 18:45:13.615 127.0.0.1:54321       6560   #2856-173 INFO: Trying to load resource /flow/css/flow-lib.css via classloader sun.misc.Launcher$AppClassLoader@4dcbadb4
06-06 18:45:13.616 127.0.0.1:54321       6560   #2856-174 INFO: Trying to load resource /flow/css/flow.css via classloader sun.misc.Launcher$AppClassLoader@4dcbadb4
06-06 18:45:13.616 127.0.0.1:54321       6560   #2856-173 INFO: Trying to load resource /flow/css/flow-lib.css via classloader org.apache.spark.util.MutableURLClassLoader@629cc28
06-06 18:45:13.617 127.0.0.1:54321       6560   #2856-175 INFO: Trying to load resource /flow/css/scala-editor.css via classloader sun.misc.Launcher$AppClassLoader@4dcbadb4
06-06 18:45:13.617 127.0.0.1:54321       6560   #2856-174 INFO: Trying to load resource /flow/css/flow.css via classloader org.apache.spark.util.MutableURLClassLoader@629cc28
06-06 18:45:13.618 127.0.0.1:54321       6560   #2856-175 INFO: Trying to load resource /flow/css/scala-editor.css via classloader org.apache.spark.util.MutableURLClassLoader@629cc28
06-06 18:45:13.623 127.0.0.1:54321       6560   #2856-178 INFO: Trying to load resource /flow/js/flow.js via classloader sun.misc.Launcher$AppClassLoader@4dcbadb4
